①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　鳩ヶ谷支店,川口市大字里３３５番地２,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　彩りプラザ川越・川越ローンセンター,川越市脇田本町２２－１（川越支店１Ｆ併設）,９：００～１７：００,日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　北浦和ローンセンター,さいたま市浦和区北浦和１－３－１（北浦和支店２Ｆ）,９：００～１７：００,日・祝日
優待カードご提示の方へ・お供物５％割引・念珠２０％割引いたします。,さがみ典礼　やすらぎホール大宮　アルファクラブ武蔵野（株）,さいたま市大宮区三橋１－１５０４－１,＊＊＊,２４時間営業年中無休
エンジンオイル交換１０％オフ,埼玉トヨペット　与野支店,さいたま市中央区上落合２－２－１,１０時００分～１９時００分,毎週月曜日　（月が祝日の場合は翌日）　
エンジンオイル交換１０％オフ,埼玉トヨペット　大宮支店,さいたま市北区本郷町１４７９,１０時００分～１９時００分,毎週月曜日　（月が祝日の場合は翌日）　
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　みずほ台支店,富士見市東みずほ台２丁目８番１１号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
優待カード提示により、記念日新聞プレゼント・朝日小学生新聞１週間無料お試し※一家庭につき一回,ＡＳＡ所沢中央,所沢市西所沢２－８－２４,＊＊＊,＊＊＊
優待カード提示により、記念日新聞プレゼント・朝日小学生新聞１週間無料お試し※一家庭につき一回毎月１回上映会無料招待（店主催）、バスツアー無料招待（小学生以下）、記念カレンダープレゼント（月２枚まで）,ＡＳＡ蓮田西部,蓮田市閏戸７５３－１　　,＊＊＊,＊＊＊
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　仲町支店,川口市仲町１５番８号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
①『定期貯金(1年)』と『定期積金(1～5年)』平成25年4月1日より、新規預入に限りそれぞれ1家庭300万円を上限として店頭表示金利に一律0.3%を上乗せします。（詳しい内容はﾎｰﾑﾍﾟｰｼﾞ、または店頭のﾊﾟﾝﾌﾚｯﾄ等でご確認願います）②『住宅ローン』平成25年4月1日以降の申込分から、はじめに大きなお得コース（固定金利選択型3年・5年・10年）のみ、申込月に適用される優遇金利から更に0.05％の金利優遇を実施します。（はじめに大きなお得コースの詳しい内容はﾎｰﾑﾍﾟｰｼﾞ、または店頭のﾊﾟﾝﾌﾚｯﾄ等でご確認願います）③『マイカーローン』平成25年4月1日以降の申込分から、02%の金利優遇を実施します。（詳しい内容はﾎｰﾑﾍﾟｰｼﾞ、または店頭のﾊﾟﾝﾌﾚｯﾄ等でご確認願います） ④『こども共済』平成25年4月1日より、新たにご契約いただいた方に粗品をプレゼントいたします。,あさか野農業協同組合（ＪＡあさか野）　朝霞支店,朝霞市本町１－７－５　,８時３０分～１５時００分,土・日・祝日
優待カード提示により、記念日新聞プレゼント・朝日小学生新聞１週間無料お試し※一家庭につき一回,ＡＳＡ大宮西部,さいたま市西区プラザ９９―４　　　　　　　　,＊＊＊,＊＊＊
〈ローンの金利〉『住宅ローン』は、「初めに大きなお得コース」は固定金利期間終了後に、「ずーっと同じお得コース」は最初から、金利軽減!『小口ローン・リフォームローン・マイカーローン・教育ローン』は基準金利(キャンペーン商品はキャンペーン金利)より年0.2%軽減!〈貯金の金利〉『定期貯金(1年もの10万円以上300万円まで)』と『定期積金(掛込金額1万円以上、満期金額60万円以上)』は、お子様1人の場合0.04%、2人の場合0.09%、3人以上の場合0.14%を店頭表示金利に上乗せ!※ご利用条件の詳細については、各取扱店舗にお問い合わせ下さい。,いるま野農業協同組合（ＪＡいるま野）　日東支店,川越市大字大袋新田４６６,９時００分～１５時００分,土・日・祝祭日
〈ローンの金利〉『住宅ローン』は、「初めに大きなお得コース」は固定金利期間終了後に、「ずーっと同じお得コース」は最初から、金利軽減!『小口ローン・リフォームローン・マイカーローン・教育ローン』は基準金利(キャンペーン商品はキャンペーン金利)より年0.2%軽減!〈貯金の金利〉『定期貯金(1年もの10万円以上300万円まで)』と『定期積金(掛込金額1万円以上、満期金額60万円以上)』は、お子様1人の場合0.04%、2人の場合0.09%、3人以上の場合0.14%を店頭表示金利に上乗せ!※ご利用条件の詳細については、各取扱店舗にお問い合わせ下さい。,いるま野農業協同組合（ＪＡいるま野）　日高支店,日高市大字南平沢１０４２,９時００分～１５時００分,土・日・祝祭日
レンタカー代金５５０円（税込）のパパ・ママ割引と、チャイルドシート（ベビーシート含む）貸し出し無料。［協賛開始日：平成１９年９月１日］,オリックスレンタカー　大宮駅西口店,さいたま市中央区上落合９－１２－１　,８時００分～２０時００分,無休
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　芝支店,川口市芝２丁目２４番１７号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　北浦和支店,さいたま市浦和区常盤９丁目３３番９号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
「優待カード」をご提示いただいた方に◆マイカーローンの適用金利を０．２％引き下げいたします。◆住宅ローン、リフォームローンの適用金利を０．５％引き下げいたします。◆新規に定期積金（１年以上５年以内給付契約金額２４万円以上）をご契約いただいた方に、店頭表示利回りの１０倍を適用いたします。【詳しくは当ＪＡ窓口までお問い合わせください。なお、各種ローンにつきましては、当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。】,くまがや農業協同組合（ＪＡくまがや）　成宮支店,熊谷市上之２０３３,８時３０分～１６時００分,土・日・祝日
「優待カード」をご提示いただいた方に◆マイカーローンの適用金利を０．２％引き下げいたします。◆住宅ローン、リフォームローンの適用金利を０．５％引き下げいたします。◆新規に定期積金（１年以上５年以内給付契約金額２４万円以上）をご契約いただいた方に、店頭表示利回りの１０倍を適用いたします。【詳しくは当ＪＡ窓口までお問い合わせください。なお、各種ローンにつきましては、当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。】,くまがや農業協同組合（ＪＡくまがや）　佐久良支店,熊谷市佐谷田３４０－４,８時３０分～１６時００分,土・日・祝日
ご成約時の仲介手数料の１０％又は５，０００円分のクオカードのプレゼント！,アパマンショップ　アップル　川口店,川口市本町４－１－２　本町小宮山ビル,１０時００分～１９時００分,水曜定休（但し１月～３月は無休９時～１９時）
①『JA住宅ローンとくとくプラン』「優待カード」をご提示いただき、新規にご契約いただいた方に、当JA所定の住宅ローン金利から年1.0%(選択商品によっては0.8%)を優遇いたします。　【住宅ローンの対象物件は当JA管内の物件に限定し、お申込みに際しましては当JA所定の審査がございます。ご要望に沿いかねる場合もございますのでご了承ください。詳しくは窓口にお問合せください。】②『子育て応援定期積金』「優待カード」をご提示いただいた方に、定期積金の金利優遇特典として、15歳以下のお子様が2人以下の場合0.2%、3人以上の場合0.3%を店頭表示利率に上乗せいたします。【ご契約者は保護者様とし、契約期間は3年から5年、毎月の掛金は1万円以上とさせていただきます。詳しくは窓口にお問合せください。】,さいたま農業協同組合（ＪＡさいたま）桶川支店,桶川市下日出谷西２‐１８‐４,８時３０分～１５時００分,土・日・祝
①『JA住宅ローンとくとくプラン』「優待カード」をご提示いただき、新規にご契約いただいた方に、当JA所定の住宅ローン金利から年1.0%(選択商品によっては0.8%)を優遇いたします。　【住宅ローンの対象物件は当JA管内の物件に限定し、お申込みに際しましては当JA所定の審査がございます。ご要望に沿いかねる場合もございますのでご了承ください。詳しくは窓口にお問合せください。】②『子育て応援定期積金』「優待カード」をご提示いただいた方に、定期積金の金利優遇特典として、15歳以下のお子様が2人以下の場合0.2%、3人以上の場合0.3%を店頭表示利率に上乗せいたします。【ご契約者は保護者様とし、契約期間は3年から5年、毎月の掛金は1万円以上とさせていただきます。詳しくは窓口にお問合せください。】,さいたま農業協同組合（ＪＡさいたま）加納支店,桶川市大字坂田９６５,８時３０分～１５時００分,土・日・祝
エンジンオイル交換１０％オフ,埼玉トヨペット　越谷支店,越谷市宮本町５－２５６－１,１０時００分～１９時００分,毎週月曜日　（月が祝日の場合は翌日）　
エンジンオイル交換１０％オフ,埼玉トヨペット　北越谷支店,越谷市東大沢２－２４－１６,１０時００分～１９時００分,毎週月曜日　（月が祝日の場合は翌日）　
ポイント２倍,サロン・ド・ジュン　狭山店,狭山市上奥富１１２６－１　イオン狭山１階,９時００分～１９時００分,年中無休
当社指定のインテリアショップ（株式会社ジアス様：埼玉県さいたま市）商品をＫＥＩＡＩ特別価格より更に５％ＯＦＦ（当社新築住宅及び注文住宅をご成約の方に限る）,ケイアイスター不動産（株）　足利店,栃木県足利市朝倉町２－１－３,９時００分～２０時００分,毎週水曜日
パンク修理代　１０％割引,新井サイクル,久喜市久喜中央４－３－１６,＊＊＊,＊＊＊
パンク修理代　１０％割引,川羽田輪業商会,久喜市本町５－７－７,＊＊＊,＊＊＊
パンク修理代　１０％割引,㈲シクロタカハシ,久喜市久喜中央４－１－１４,＊＊＊,＊＊＊
カードを持参し、モデルハウスをご見学後、無料家創り診断書（資金計画）を作成された方に、米３ｋｇ（券）をプレゼント。お子様にはお菓子つかみどりをプレゼント致します。,サンアイホーム　熊谷本店,熊谷市石原３４３－１,１０時００分～２０時００分,毎週水曜日（祝日除く）
住宅ローン：「優待カード」を提示いただき、新規に契約いただいた方に、当ＪＡ所定の住宅ローン金利から「初めに大きなお得」コースで０．８％、「ず～っと同じお得」コースで１．０％を優遇いたします。当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。,越谷市農業協同組合（ＪＡ越谷市）　本店,越谷市七左町７－２０９－１,８時３０分～１５時００分,土・日・祝日
小学生以下アイスクリーム１杯無料サービス,不二ドライブイン,本庄市諏訪町１３１４番地,ＡＭ１１：３０～ＰＭ１：３０,毎週木曜日
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　本店営業部,川口市栄町３丁目９番３号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　和光支店,和光市本町１８番７号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）東和支店,三郷市高州１－１番地,９時４５分～１５時３０分,土・日・祭日
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）戸ヶ崎支店,三郷市戸ヶ崎３ー５２１番地,９時４５分～１５時３０分,土・日・祭日
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）八潮八條支店,八潮市鶴ケ曽根１４２３番地１,９時４５分～１５時３０分,土・日・祭日
パンク修理代　１０％割引,まつばやサイクル,さいたま市岩槻区仲町１－１０－２８,＊＊＊,＊＊＊
①『JA住宅ローンとくとくプラン』「優待カード」をご提示いただき、新規にご契約いただいた方に、当JA所定の住宅ローン金利から年1.0%(選択商品によっては0.8%)を優遇いたします。　【住宅ローンの対象物件は当JA管内の物件に限定し、お申込みに際しましては当JA所定の審査がございます。ご要望に沿いかねる場合もございますのでご了承ください。詳しくは窓口にお問合せください。】②『子育て応援定期積金』「優待カード」をご提示いただいた方に、定期積金の金利優遇特典として、15歳以下のお子様が2人以下の場合0.2%、3人以上の場合0.3%を店頭表示利率に上乗せいたします。【ご契約者は保護者様とし、契約期間は3年から5年、毎月の掛金は1万円以上とさせていただきます。詳しくは窓口にお問合せください。】,さいたま農業協同組合（ＪＡさいたま）土合西支店,さいたま市桜区栄和６‐１６‐１,８時３０分～１５時００分,土・日・祝
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　久喜支店,久喜市青毛３丁目１番地６号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
〈ローンの金利〉『住宅ローン』は、「初めに大きなお得コース」は固定金利期間終了後に、「ずーっと同じお得コース」は最初から、金利軽減!『小口ローン・リフォームローン・マイカーローン・教育ローン』は基準金利(キャンペーン商品はキャンペーン金利)より年0.2%軽減!〈貯金の金利〉『定期貯金(1年もの10万円以上300万円まで)』と『定期積金(掛込金額1万円以上、満期金額60万円以上)』は、お子様1人の場合0.04%、2人の場合0.09%、3人以上の場合0.14%を店頭表示金利に上乗せ!※ご利用条件の詳細については、各取扱店舗にお問い合わせ下さい。,いるま野農業協同組合（ＪＡいるま野）　三ヶ島支店,所沢市三ヶ島５－１３１６－１,９時００分～１５時００分,土・日・祝祭日
①『JA住宅ローンとくとくプラン』「優待カード」をご提示いただき、新規にご契約いただいた方に、当JA所定の住宅ローン金利から年1.0%(選択商品によっては0.8%)を優遇いたします。　【住宅ローンの対象物件は当JA管内の物件に限定し、お申込みに際しましては当JA所定の審査がございます。ご要望に沿いかねる場合もございますのでご了承ください。詳しくは窓口にお問合せください。】②『子育て応援定期積金』「優待カード」をご提示いただいた方に、定期積金の金利優遇特典として、15歳以下のお子様が2人以下の場合0.2%、3人以上の場合0.3%を店頭表示利率に上乗せいたします。【ご契約者は保護者様とし、契約期間は3年から5年、毎月の掛金は1万円以上とさせていただきます。詳しくは窓口にお問合せください。】,さいたま農業協同組合（ＪＡさいたま）上尾支店,上尾市宮本町１４‐１２,８時３０分～１５時００分,土・日・祝
「優待カード」をご提示いただいた方に◆マイカーローンの適用金利を０．２％引き下げいたします。◆住宅ローン、リフォームローンの適用金利を０．５％引き下げいたします。◆新規に定期積金（１年以上５年以内給付契約金額２４万円以上）をご契約いただいた方に、店頭表示利回りの１０倍を適用いたします。【詳しくは当ＪＡ窓口までお問い合わせください。なお、各種ローンにつきましては、当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。】,くまがや農業協同組合（ＪＡくまがや）　吉岡支店,熊谷市村岡２５３,８時３０分～１６時００分,土・日・祝日
「優待カード」をご提示いただいた方に◆マイカーローンの適用金利を０．２％引き下げいたします。◆住宅ローン、リフォームローンの適用金利を０．５％引き下げいたします。◆新規に定期積金（１年以上５年以内給付契約金額２４万円以上）をご契約いただいた方に、店頭表示利回りの１０倍を適用いたします。【詳しくは当ＪＡ窓口までお問い合わせください。なお、各種ローンにつきましては、当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。】,くまがや農業協同組合（ＪＡくまがや）　三尻支店,熊谷市三ヶ尻３６－１,８時３０分～１６時００分,土・日・祝日
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　東本郷支店,川口市大字東本郷１２２６番地１,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　蕨支店,蕨市中央５丁目３番１２号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　戸田支店,戸田市下戸田１丁目１８番１３号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
「優待カード」をご提示いただいた方に◆マイカーローンの適用金利を０．２％引き下げいたします。◆住宅ローン、リフォームローンの適用金利を０．５％引き下げいたします。◆新規に定期積金（１年以上５年以内給付契約金額２４万円以上）をご契約いただいた方に、店頭表示利回りの１０倍を適用いたします。【詳しくは当ＪＡ窓口までお問い合わせください。なお、各種ローンにつきましては、当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。】,くまがや農業協同組合（ＪＡくまがや）　江南支店,熊谷市成沢４９０－１,８時３０分～１６時００分,土・日・祝日
「優待カード」をご提示いただいた方に◆マイカーローンの適用金利を０．２％引き下げいたします。◆住宅ローン、リフォームローンの適用金利を０．５％引き下げいたします。◆新規に定期積金（１年以上５年以内給付契約金額２４万円以上）をご契約いただいた方に、店頭表示利回りの１０倍を適用いたします。【詳しくは当ＪＡ窓口までお問い合わせください。なお、各種ローンにつきましては、当ＪＡ所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。】,くまがや農業協同組合（ＪＡくまがや）　本店,熊谷市箱田５－８－２,８時３０分～１６時００分,土・日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　西堀支店,さいたま市桜区西堀６－７－５２,９：００～１５：００,土・日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　新河岸支店,川越市大字砂新田１１４－３１,９：００～１５：００,土曜日・日曜日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　浦和東支店,さいたま市浦和区東高砂町２０－２,平日９：００～１８：００、土日１０：００～１７：００,祝日
【特典１】アルバム＆写真額縁　表示価格から５％ＯＦＦ！【特典２】超高画質な写真がそのまま「すぐにアルバム」になる［フォトブック］を店頭価格の１０％ＯＦＦ！　※他の特典との併用はご容赦ください。※対象商品：フォトブック（一部除外品あり）,コイデカメラ　武蔵藤沢店,入間市入間市下藤沢７７６－１,１０時００分～２０時００分,１月１日・２日
①店頭表示の１年定期預金金利に０．０２％上乗せします。［協賛開始日：平成１９年１０月１日］※パパ・ママ応援ショップ優待カード裏面の氏名記入者に限ります。,埼玉信用組合　本庄支店,本庄市本庄１－４－２３,９時００分～１５時００分（１２時３０分～１３時３０分は昼休業）,土日祝日、年末、年始
①店頭表示の１年定期預金金利に０．０２％上乗せします。［協賛開始日：平成１９年１０月１日］※パパ・ママ応援ショップ優待カード裏面の氏名記入者に限ります。,埼玉信用組合　秩父支店,秩父市中町６－２,９時００分～１５時００分,土日祝日、年末、年始
〈ローンの金利〉『住宅ローン』は、「初めに大きなお得コース」は固定金利期間終了後に、「ずーっと同じお得コース」は最初から、金利軽減!『小口ローン・リフォームローン・マイカーローン・教育ローン』は基準金利(キャンペーン商品はキャンペーン金利)より年0.2%軽減!〈貯金の金利〉『定期貯金(1年もの10万円以上300万円まで)』と『定期積金(掛込金額1万円以上、満期金額60万円以上)』は、お子様1人の場合0.04%、2人の場合0.09%、3人以上の場合0.14%を店頭表示金利に上乗せ!※ご利用条件の詳細については、各取扱店舗にお問い合わせ下さい。,いるま野農業協同組合（ＪＡいるま野）　入曽支店,狭山市大字南入曽５７９,９時００分～１５時００分,土・日・祝祭日
エンジンオイル交換１０％オフ,埼玉トヨペット　浦和支店,さいたま市南区太田窪１９８８－１,１０時００分～１９時００分,毎週月曜日　（月が祝日の場合は翌日）　
①『パパ・ママ応援定期積金』：「優待カード」を提示し、新規ご契約を頂いた方に当金庫所定の金利に年０．１％上乗せし優遇いたします。②『カーライフプラン』：「優待カード」を提示し、新規でご利用のお客様に、金利優遇の特典を用意しております。尚、お申込みに際しましては当金庫所定の審査がありますので、詳しくは窓口におたずねください。［協賛開始日：平成１９年７月２日］,川口信用金庫　岩槻支店,さいたま市岩槻区城南４丁目１番４６号,９時００分～１５時００分,土・日・祝日、年末年始（１２月３１日～１月３日）
・ダイハツ純正チャイルドシートを１０％ＯＦＦで提供・室内消臭（５００円）を無料サービス,埼玉ダイハツ販売（株）　新座店,新座市野火止　４－４－３７,１０時００分～１９時００分,火曜定休
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　彩りプラザ鴻巣・鴻巣ローンセンター,鴻巣市本町４－９－１６（鴻巣支店２Ｆ）,９：００～１７：００,日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　川島支店,川島町大字上伊草１６８８－１２,９：００～１５：００,土・日・祝日
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）吉川支店,吉川市保６０９番地１,９時４５分～１５時３０分,土・日・祭日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　原市支店,上尾市宮本町１０－３１,９：００～１５：００,土・日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　八潮南支店,八潮市大字大曽根８６３－２,９：００～１５：００,土・日・祝日
マイカーローン・教育ローン・リフォームプランの金利を店頭表示金利引下げ※詳しくは店頭にてご確認ください,埼玉縣信用金庫　所沢東支店,所沢市東所沢和田１－３－６,９：００～１５：００,土・日・祝日
①『JA住宅ローンとくとくプラン』:「優待カード」をご提示いただき、新規にご契約いただいた方に、当JA所定の住宅ローン金利から年1.0%(選択商品によっては0.7%)を優遇いたします。　【当JA住宅ローンの対象物件は、当JA管轄地区内の物件に限定し、当JA所定の審査がございますので、ご要望に沿いかねる場合もございますのでご了承ください。詳しくは窓口にお問合せください。】②『貯金金利の優遇』:定期積金(掛込金額1万円以上、満期金額60万円以上)は、お子様一人につき年0.1%を店頭表示金利に上乗せ(年0.3%が上限)します。※ご利用条件の詳細については、各取扱店舗にお問い合わせください。,埼玉中央農業協同組合（ＪＡ埼玉中央）　竹沢支店,小川町大字靱負６９５番地１,８時３０分～１５時００分,土・日・祝祭日
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）潮止支店,八潮市南川崎８２３番地,９時４５分～１５時３０分,土・日・祭日
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）八幡支店,八潮市中央３－３２番地９,９時４５分～１５時３０分,土・日・祭日
①住宅ローンの金利優遇②マイカーローン金利優遇③自動車共済の見積の方に、むさしの村入園割引券進呈※金利優遇については検索サイトにて詳細をご確認ください,さいかつ農業協同組合（ＪＡさいかつ）松伏支店,松伏町ゆめみ野東２－１番地１,９時４５分～１５時３０分,土・日・祭日
パンク修理代　１０％割引,安藤自転車店,川口市芝高木１－２２－３４,＊＊＊,＊＊＊
①『埼玉県 パパ・ママ応援!!住宅ローン』「優待カード」をご提示いただいた方に、住宅ローンの金利を当社所定の金利から申込内容、審査結果により最大年1.95%引下げします。住宅ローンの対象物件は埼玉県内の物件に限定します。【新規で当社住宅ローンをご利用のお客さまを対象とさせていただきます。お申込みに際しましては当社所定の審査がございます。結果によってはご要望にそいかねる場合もございますのでご了承ください。】②『エコ素材通帳ケース』プレゼント「優待カード」をご提示いただいた希望の方に「エコ素材通帳ケース」をご提供します。(お1人さま1冊限り、在庫がなくなり次第終了となります。) ,埼玉りそな銀行　日高支店,日高市大字高萩６３９番地１１,９：００～１７：００,土日祝日
パンク修理代　１０％割引,ＳＨＵＮＡサイクルショップ,さいたま市南区別所１－１２－１１,＊＊＊,＊＊＊
パンク修理代　１０％割引,渡井輪業,さいたま市岩槻区加倉４－２８－３１,＊＊＊,＊＊＊
パンク修理代　１０％割引,杉戸サイクル,杉戸町清地４－１０－２０,＊＊＊,＊＊＊
パンク修理代　１０％割引,㈲加藤輪業,川口市中青木２－１２－１０,＊＊＊,＊＊＊
◎５０ｃｃ～１２５ｃｃの新車ご購入時、３，０００円のお値引き＋ガソリン満タンサービス◎１２５ｃｃ以上の新車ご購入時、５，０００円のお値引き＋ワイヤーロックサービス◎中古５０ｃｃ～１２５ｃｃご購入時、ガソリン満タンサービス◎中古１２５ｃｃ以上ご購入時、ワイヤーロックサービス,（株）サイクルロードイトー　櫛引店,さいたま市北区櫛引町２－１９７－７,９：００～１９：００,毎週木曜・第一水曜
パンク修理代　１０％割引,サイクルセンターあいかわ,さいたま市大宮区三橋４－９９５－２４,＊＊＊,＊＊＊
